page_path,page_live_url,image_type,image_src,image_slug,alt_text,alt_status,in_manifest,manifest_public_path
404.html,https://burleighmotel.com.au/404/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
about/index.html,https://burleighmotel.com.au/about/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
about/index.html,https://burleighmotel.com.au/about/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel,OK,NO,
about/index.html,https://burleighmotel.com.au/about/,background_image,/images/burleigh-gold-coast-motel-exterior-mural-entrance-guest-parking.webp,burleigh-gold-coast-motel-exterior-mural-entrance-guest-parking.webp,,N/A,NO,
blog/index.html,https://burleighmotel.com.au/blog/,img_tag,https://www.googletagmanager.com/ns.html?id=G-T7352DTPTN,ns.html,,EMPTY,NO,
blog/index.html,https://burleighmotel.com.au/blog/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
blog/index.html,https://burleighmotel.com.au/blog/,img_tag,"https://static.wixstatic.com/media/30468a_4703134a158e411597c3500200a9da41~mv2.jpg/v1/fill/w_900,h_600,fp_0.50_0.50,q_90,enc_avif,quality_auto/30468a_4703134a158e411597c3500200a9da41~mv2.webp",30468a_4703134a158e411597c3500200a9da41~mv2.webp,Family at a Gold Coast theme park — accommodation guide for Burleigh Heads stays,OK,NO,
blog/index.html,https://burleighmotel.com.au/blog/,img_tag,/images/burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,Budget motel Gold Coast — Burleigh Gold Coast Motel exterior street view,OK,NO,
blog/index.html,https://burleighmotel.com.au/blog/,img_tag,/images/burleigh-gold-coast-motel-front-entrance-vacancy-miami.webp,burleigh-gold-coast-motel-front-entrance-vacancy-miami.webp,Burleigh Gold Coast Motel front entrance — vacancy sign Miami Gold Coast,OK,NO,
blog/index.html,https://burleighmotel.com.au/blog/,img_tag,/images/burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,"Burleigh Gold Coast Motel mural facade on the Gold Coast Highway, Miami QLD",OK,NO,
blog/index.html,https://burleighmotel.com.au/blog/,img_tag,/images/burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,Burleigh Heads beach with surfers and families and the Gold Coast skyline behind,OK,NO,
blog/index.html,https://burleighmotel.com.au/blog/,img_tag,/images/surfers-burleigh-heads-headland-ocean-skyline-golden-hour-gold-coast-motel.webp,surfers-burleigh-heads-headland-ocean-skyline-golden-hour-gold-coast-motel.webp,Surfers at Burleigh Heads headland at golden hour with the Gold Coast skyline,OK,NO,
blog/index.html,https://burleighmotel.com.au/blog/,img_tag,/images/sea-world-family-arriving-entrance-gate-nearby-burleigh-gold-coast-motel.webp,sea-world-family-arriving-entrance-gate-nearby-burleigh-gold-coast-motel.webp,Families arriving at Sea World Gold Coast — Carnivale 2027 accommodation nearby at Burleigh Motel,OK,NO,
blog/index.html,https://burleighmotel.com.au/blog/,img_tag,"https://static.wixstatic.com/media/30468a_efebfb96011345918d2643a6defd4098~mv2.jpg/v1/fill/w_454,h_341,fp_0.50_0.50,q_90,enc_avif,quality_auto/30468a_efebfb96011345918d2643a6defd4098~mv2.webp",30468a_efebfb96011345918d2643a6defd4098~mv2.webp,Burleigh Heads beach and headland — best place to stay on the Gold Coast,OK,NO,
blog/index.html,https://burleighmotel.com.au/blog/,img_tag,"https://static.wixstatic.com/media/30468a_340c40a6147342fe8224f21888429b10~mv2.jpg/v1/fill/w_454,h_341,fp_0.50_0.50,q_90,enc_avif,quality_auto/30468a_340c40a6147342fe8224f21888429b10~mv2.webp",30468a_340c40a6147342fe8224f21888429b10~mv2.webp,Tradie accommodation Gold Coast — budget motel rooms with ute parking,OK,NO,
blog/index.html,https://burleighmotel.com.au/blog/,img_tag,https://i.ytimg.com/vi/EZfrdMN8Qww/maxresdefault.jpg,maxresdefault.jpg,School holiday Gold Coast theme park family accommodation in Burleigh,OK,NO,
blog/index.html,https://burleighmotel.com.au/blog/,img_tag,"https://static.wixstatic.com/media/30468a_1833acf4308c4bfeb3864c36d7cda104~mv2.jpg/v1/fill/w_454,h_341,fp_0.50_0.50,q_90,enc_avif,quality_auto/30468a_1833acf4308c4bfeb3864c36d7cda104~mv2.webp",30468a_1833acf4308c4bfeb3864c36d7cda104~mv2.webp,Romantic couples accommodation at Burleigh Heads — beachside Gold Coast getaway,OK,NO,
blog/index.html,https://burleighmotel.com.au/blog/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
contact/index.html,https://burleighmotel.com.au/contact/,img_tag,https://www.googletagmanager.com/ns.html?id=G-T7352DTPTN,ns.html,,EMPTY,NO,
contact/index.html,https://burleighmotel.com.au/contact/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
contact/index.html,https://burleighmotel.com.au/contact/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
index.html,https://burleighmotel.com.au/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
index.html,https://burleighmotel.com.au/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel,OK,NO,
index.html,https://burleighmotel.com.au/,img_tag,https://www.googletagmanager.com/ns.html?id=G-T7352DTPTN,ns.html,,EMPTY,NO,
index.html,https://burleighmotel.com.au/,background_image,images/burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,,N/A,NO,
index.html,https://burleighmotel.com.au/,background_image,images/double-queen-room-ceiling-fan-air-con-burleigh-gold-coast-motel.webp,double-queen-room-ceiling-fan-air-con-burleigh-gold-coast-motel.webp,,N/A,NO,
index.html,https://burleighmotel.com.au/,background_image,images/ground-floor-triple-room-tv-microwave-burleigh-gold-coast-motel.webp,ground-floor-triple-room-tv-microwave-burleigh-gold-coast-motel.webp,,N/A,NO,
index.html,https://burleighmotel.com.au/,background_image,images/triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,,N/A,NO,
index.html,https://burleighmotel.com.au/,background_image,images/quad-room-queen-two-singles-burleigh-gold-coast-motel.webp,quad-room-queen-two-singles-burleigh-gold-coast-motel.webp,,N/A,NO,
index.html,https://burleighmotel.com.au/,background_image,images/family-room-queen-three-singles-burleigh-gold-coast-motel.webp,family-room-queen-three-singles-burleigh-gold-coast-motel.webp,,N/A,NO,
index.html,https://burleighmotel.com.au/,background_image,images/interconnecting-rooms-queen-single-beds-burleigh-heads-mote.webp,interconnecting-rooms-queen-single-beds-burleigh-heads-mote.webp,,N/A,NO,
index.html,https://burleighmotel.com.au/,background_image,images/north-burleigh-heads-beach-aerial-gold-coast.webp,north-burleigh-heads-beach-aerial-gold-coast.webp,,N/A,NO,
index.html,https://burleighmotel.com.au/,background_image,images/warner-bros-movie-world-gold-coast-attraction-burleigh-motel-accommodation.webp,warner-bros-movie-world-gold-coast-attraction-burleigh-motel-accommodation.webp,,N/A,NO,
index.html,https://burleighmotel.com.au/,background_image,images/miami-hill-lookout-sunset-gold-coast-burleigh-motel-accommodation.webp,miami-hill-lookout-sunset-gold-coast-burleigh-motel-accommodation.webp,,N/A,NO,
location/index.html,https://burleighmotel.com.au/location/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
location/index.html,https://burleighmotel.com.au/location/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel,OK,NO,
location/index.html,https://burleighmotel.com.au/location/,img_tag,https://www.googletagmanager.com/ns.html?id=G-T7352DTPTN,ns.html,,EMPTY,NO,
location/index.html,https://burleighmotel.com.au/location/,background_image,/images/burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,,N/A,NO,
location/index.html,https://burleighmotel.com.au/location/,background_image,/images/north-burleigh-heads-beach-aerial-gold-coast.webp,north-burleigh-heads-beach-aerial-gold-coast.webp,,N/A,NO,
location/index.html,https://burleighmotel.com.au/location/,background_image,/images/burleigh-heads-national-park-gold-coast.webp,burleigh-heads-national-park-gold-coast.webp,,N/A,NO,
location/index.html,https://burleighmotel.com.au/location/,background_image,/images/miami-hill-lookout-sunset-gold-coast-burleigh-motel-accommodation.webp,miami-hill-lookout-sunset-gold-coast-burleigh-motel-accommodation.webp,,N/A,NO,
location/index.html,https://burleighmotel.com.au/location/,background_image,/images/warner-bros-movie-world-gold-coast-attraction-burleigh-motel-accommodation.webp,warner-bros-movie-world-gold-coast-attraction-burleigh-motel-accommodation.webp,,N/A,NO,
location/index.html,https://burleighmotel.com.au/location/,background_image,/images/sea-world-gold-coast-marine-experience-burleigh-motel-accommodation.webp,sea-world-gold-coast-marine-experience-burleigh-motel-accommodation.webp,,N/A,NO,
location/index.html,https://burleighmotel.com.au/location/,background_image,/images/wet-n-wild-gold-coast-wave-pool-group-friends-burleigh-motel-accommodation.webp,wet-n-wild-gold-coast-wave-pool-group-friends-burleigh-motel-accommodation.webp,,N/A,NO,
movie-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/movie-world-accommodation-gold-coast/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
movie-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/movie-world-accommodation-gold-coast/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel,OK,NO,
movie-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/movie-world-accommodation-gold-coast/,background_image,/images/movie-world-family-selfie-entrance-gate-nearby-burleigh-gold-coast-motel.webp,movie-world-family-selfie-entrance-gate-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
movie-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/movie-world-accommodation-gold-coast/,background_image,/images/movie-world-joker-ride-couple-laughing-nearby-burleigh-gold-coast-motel.webp,movie-world-joker-ride-couple-laughing-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
movie-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/movie-world-accommodation-gold-coast/,background_image,/images/movie-world-superman-escape-roller-coaster-nearby-burleigh-gold-coast-motel.webp,movie-world-superman-escape-roller-coaster-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
movie-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/movie-world-accommodation-gold-coast/,background_image,/images/movie-world-street-parade-marilyn-monroe-vintage-car-nearby-burleigh-gold-coast-motel.webp,movie-world-street-parade-marilyn-monroe-vintage-car-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
movie-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/movie-world-accommodation-gold-coast/,background_image,/images/movie-world-wonder-woman-child-meet-greet-nearby-burleigh-gold-coast-motel.webp,movie-world-wonder-woman-child-meet-greet-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
movie-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/movie-world-accommodation-gold-coast/,background_image,/images/movie-world-tweety-bird-family-photo-nearby-burleigh-gold-coast-motel.webp,movie-world-tweety-bird-family-photo-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
post/best-gold-coast-beaches-surf-guide/index.html,https://burleighmotel.com.au/post/best-gold-coast-beaches-surf-guide/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/best-gold-coast-beaches-surf-guide/index.html,https://burleighmotel.com.au/post/best-gold-coast-beaches-surf-guide/,img_tag,/images/surfers-burleigh-heads-headland-ocean-skyline-golden-hour-gold-coast-motel.webp,surfers-burleigh-heads-headland-ocean-skyline-golden-hour-gold-coast-motel.webp,Surfers at Burleigh Heads headland at golden hour with the Gold Coast skyline behind,OK,NO,
post/best-gold-coast-beaches-surf-guide/index.html,https://burleighmotel.com.au/post/best-gold-coast-beaches-surf-guide/,img_tag,/images/surfers-boards-burleigh-headland-rocks-ocean-skyline-gold-coast-motel.webp,surfers-boards-burleigh-headland-rocks-ocean-skyline-gold-coast-motel.webp,Surfers with boards at the Burleigh Heads headland rocks with the ocean and Gold Coast skyline,OK,NO,
post/best-gold-coast-beaches-surf-guide/index.html,https://burleighmotel.com.au/post/best-gold-coast-beaches-surf-guide/,img_tag,/images/kirra-beach-point-break-aerial-coolangatta-nearby-burleigh-gold-coast-motel.webp,kirra-beach-point-break-aerial-coolangatta-nearby-burleigh-gold-coast-motel.webp,"Aerial view of Kirra Beach point break at Coolangatta, Gold Coast",OK,NO,
post/best-gold-coast-beaches-surf-guide/index.html,https://burleighmotel.com.au/post/best-gold-coast-beaches-surf-guide/,img_tag,/images/kirra-beach-girl-surfer-wave-coolangatta-nearby-burleigh-gold-coast-motel.webp,kirra-beach-girl-surfer-wave-coolangatta-nearby-burleigh-gold-coast-motel.webp,"Female surfer riding a wave at Kirra Beach, Coolangatta",OK,NO,
post/best-gold-coast-beaches-surf-guide/index.html,https://burleighmotel.com.au/post/best-gold-coast-beaches-surf-guide/,img_tag,/images/broadbeach-aerial-beach-skyline-drone-nearby-burleigh-gold-coast-motel.webp,broadbeach-aerial-beach-skyline-drone-nearby-burleigh-gold-coast-motel.webp,Aerial drone view of Broadbeach beach and skyline on the Gold Coast,OK,NO,
post/best-gold-coast-beaches-surf-guide/index.html,https://burleighmotel.com.au/post/best-gold-coast-beaches-surf-guide/,img_tag,/images/tallebudgera-creek-aerial-sandbar-beach-swimmers-nearby-burleigh-gold-coast-motel.webp,tallebudgera-creek-aerial-sandbar-beach-swimmers-nearby-burleigh-gold-coast-motel.webp,Aerial view of Tallebudgera Creek sandbar and swimmers near Burleigh Heads,OK,NO,
post/best-gold-coast-beaches-surf-guide/index.html,https://burleighmotel.com.au/post/best-gold-coast-beaches-surf-guide/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/best-gold-coast-beaches-surf-guide/index.html,https://burleighmotel.com.au/post/best-gold-coast-beaches-surf-guide/,img_tag,/images/burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,Burleigh Heads beach at sunrise,OK,NO,
post/best-gold-coast-beaches-surf-guide/index.html,https://burleighmotel.com.au/post/best-gold-coast-beaches-surf-guide/,img_tag,/images/burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,Burleigh Gold Coast Motel facade,OK,NO,
post/best-gold-coast-beaches-surf-guide/index.html,https://burleighmotel.com.au/post/best-gold-coast-beaches-surf-guide/,img_tag,/images/couple-mick-schamburg-lookout-deck-sunset-surfers-ocean-burleigh-gold-coast-motel.webp,couple-mick-schamburg-lookout-deck-sunset-surfers-ocean-burleigh-gold-coast-motel.webp,Couple at sunset on the Mick Schamburg lookout,OK,NO,
post/best-gold-coast-beaches-surf-guide/index.html,https://burleighmotel.com.au/post/best-gold-coast-beaches-surf-guide/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/best-gold-coast-beaches-surf-guide/index.html,https://burleighmotel.com.au/post/best-gold-coast-beaches-surf-guide/,img_tag,https://www.googletagmanager.com/ns.html?id=G-T7352DTPTN,ns.html,,EMPTY,NO,
post/budget-travel-gold-coast-burleigh/index.html,https://burleighmotel.com.au/post/budget-travel-gold-coast-burleigh/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/budget-travel-gold-coast-burleigh/index.html,https://burleighmotel.com.au/post/budget-travel-gold-coast-burleigh/,img_tag,/images/burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,Burleigh Gold Coast Motel on the Gold Coast Highway in Miami — budget accommodation near Burleigh Beach,OK,NO,
post/budget-travel-gold-coast-burleigh/index.html,https://burleighmotel.com.au/post/budget-travel-gold-coast-burleigh/,img_tag,/images/burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,Families and surfers on Burleigh Heads Beach with the Gold Coast skyline in the background,OK,NO,
post/budget-travel-gold-coast-burleigh/index.html,https://burleighmotel.com.au/post/budget-travel-gold-coast-burleigh/,img_tag,/images/family-picnic-bench-beach-surf-lifesaving-flags-nearby-burleigh-gold-coast-motel.webp,family-picnic-bench-beach-surf-lifesaving-flags-nearby-burleigh-gold-coast-motel.webp,"Family cooking at a free gas BBQ in John Laws Park, Burleigh Heads foreshore",OK,NO,
post/budget-travel-gold-coast-burleigh/index.html,https://burleighmotel.com.au/post/budget-travel-gold-coast-burleigh/,img_tag,/images/ground-floor-triple-no-stairs-queen-single-burleigh-motel.webp,ground-floor-triple-no-stairs-queen-single-burleigh-motel.webp,"Triple ground floor room interior at Burleigh Gold Coast Motel — queen bed and single, no stairs",OK,NO,
post/budget-travel-gold-coast-burleigh/index.html,https://burleighmotel.com.au/post/budget-travel-gold-coast-burleigh/,img_tag,/images/burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,Outdoor pool with sun lounges in the courtyard at Burleigh Gold Coast Motel,OK,NO,
post/budget-travel-gold-coast-burleigh/index.html,https://burleighmotel.com.au/post/budget-travel-gold-coast-burleigh/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/budget-travel-gold-coast-burleigh/index.html,https://burleighmotel.com.au/post/budget-travel-gold-coast-burleigh/,img_tag,/images/burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,Burleigh Heads beach,OK,NO,
post/budget-travel-gold-coast-burleigh/index.html,https://burleighmotel.com.au/post/budget-travel-gold-coast-burleigh/,img_tag,/images/burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,Burleigh Gold Coast Motel facade,OK,NO,
post/budget-travel-gold-coast-burleigh/index.html,https://burleighmotel.com.au/post/budget-travel-gold-coast-burleigh/,img_tag,/images/burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,Burleigh Gold Coast Motel exterior,OK,NO,
post/budget-travel-gold-coast-burleigh/index.html,https://burleighmotel.com.au/post/budget-travel-gold-coast-burleigh/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-gold-coast-motel-front-entrance-vacancy-miami.webp,burleigh-gold-coast-motel-front-entrance-vacancy-miami.webp,"Burleigh Gold Coast Motel front entrance with vacancy sign, Miami QLD",OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,Burleigh Gold Coast Motel exterior on the Gold Coast Highway in Miami QLD,OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/double-queen-room-ceiling-fan-air-con-burleigh-gold-coast-motel.webp,double-queen-room-ceiling-fan-air-con-burleigh-gold-coast-motel.webp,"Double room with queen bed, ceiling fan and air conditioning at Burleigh Gold Coast Motel",OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/family-room-queen-three-singles-burleigh-gold-coast-motel.webp,family-room-queen-three-singles-burleigh-gold-coast-motel.webp,Family room with queen bed and three single beds at Burleigh Gold Coast Motel,OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,Outdoor pool with sun lounges in the motel courtyard — Burleigh Gold Coast Motel,OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,Burleigh Gold Coast Motel exterior,OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,Burleigh Gold Coast Motel mural facade,OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,Burleigh motel exterior street view,OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,"Burleigh Gold Coast Motel mural facade on the Gold Coast Highway, Miami QLD",OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,"Burleigh Gold Coast Motel street-front exterior view, Gold Coast Highway Miami QLD",OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/double-queen-room-ceiling-fan-air-con-burleigh-gold-coast-motel.webp,double-queen-room-ceiling-fan-air-con-burleigh-gold-coast-motel.webp,"Double queen room interior at Burleigh Gold Coast Motel — ceiling fan, AC, flat-screen TV",OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/private-ensuite-vessel-sink-arch-mirror-burleigh-motel.webp,private-ensuite-vessel-sink-arch-mirror-burleigh-motel.webp,Private ensuite bathroom with vessel sink and arch mirror at Burleigh Gold Coast Motel,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,Outdoor pool with sun lounges in the courtyard at Burleigh Gold Coast Motel,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,Burleigh Gold Coast Motel mural facade,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,Burleigh Heads beach,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-gold-coast-motel-front-entrance-vacancy-miami.webp,burleigh-gold-coast-motel-front-entrance-vacancy-miami.webp,Burleigh Gold Coast Motel front entrance,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,Burleigh Heads beach with surfers and families — Gold Coast skyline in the background,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/surfers-boards-burleigh-headland-rocks-ocean-skyline-gold-coast-motel.webp,surfers-boards-burleigh-headland-rocks-ocean-skyline-gold-coast-motel.webp,Surfers with boards on the Burleigh Heads headland rocks with the Gold Coast skyline stretching north,OK,NO,
